39.067780,-84.506900
39.067850,-84.506600
39.067910,-84.506220
39.067920,-84.506110
39.067980,-84.506120
39.068290,-84.506200
39.068690,-84.506310
39.069270,-84.506450
39.069330,-84.506460
39.069350,-84.506380
39.069440,-84.505820
39.069460,-84.505660
39.069500,-84.505380
39.069580,-84.504870
39.069680,-84.504200
39.069780,-84.503550
39.069950,-84.502440
39.070010,-84.502030
39.070020,-84.501940
39.070030,-84.501870
39.070200,-84.500780
39.070210,-84.500720
39.070210,-84.500590
39.070180,-84.500470
39.070090,-84.500200
39.070070,-84.500070
39.070070,-84.499860
39.070070,-84.499790
39.070070,-84.499730
39.070070,-84.499210
39.070070,-84.498700
39.070070,-84.498610
39.070120,-84.498610
39.070420,-84.498610
39.070770,-84.498600
39.070770,-84.498490
39.070770,-84.497570
39.070780,-84.497440
39.070770,-84.496270
39.070770,-84.496270
39.070770,-84.496270
39.071120,-84.496260
39.071480,-84.496250
39.071740,-84.496250
39.071850,-84.496250
39.072220,-84.496250
39.072550,-84.496240
39.072670,-84.496250
39.072760,-84.496290
39.072800,-84.496320
39.072860,-84.496380
39.072920,-84.496520
39.072930,-84.496590
39.072930,-84.496810
39.072940,-84.497400
39.073070,-84.497390
39.073610,-84.497400
39.073650,-84.497420
39.073660,-84.498570
39.073970,-84.498550
39.074040,-84.498560
39.074560,-84.498700
39.074910,-84.498790
39.074970,-84.498820
39.074970,-84.498820
39.075020,-84.498870
39.075040,-84.498950
39.074990,-84.499290
39.074920,-84.499730
39.075590,-84.499900
39.075970,-84.500000
39.075900,-84.500430
39.075830,-84.500880
39.075740,-84.501450
39.075700,-84.501710
39.075660,-84.501980
39.075610,-84.502250
39.075570,-84.502520
39.075480,-84.503050
39.076130,-84.503220
39.076310,-84.503270
39.076650,-84.503360
39.077250,-84.503510
39.077850,-84.503660
39.078400,-84.503800
39.078450,-84.503810
39.078460,-84.503730
39.078730,-84.502050
39.078790,-84.501650
39.078900,-84.501320
39.078950,-84.501070
39.079020,-84.500860
39.079140,-84.500580
39.080420,-84.497970
39.080970,-84.496860
39.081230,-84.496360
39.081280,-84.496260
39.081220,-84.496210
39.080960,-84.495970
39.080670,-84.495710
39.080370,-84.495440
39.080120,-84.495200
39.080070,-84.495140
39.080030,-84.495210
39.079710,-84.495780
39.079500,-84.496170
39.079430,-84.496250
39.079360,-84.496290
39.079300,-84.496310
39.079210,-84.496310
39.079050,-84.496240
39.078880,-84.496160
39.078760,-84.496130
39.078640,-84.496110
39.078430,-84.496090
39.078080,-84.496040
39.077810,-84.496010
39.077220,-84.495920
39.077120,-84.495900
39.077040,-84.495880
39.076950,-84.495840
39.076850,-84.495800
39.076700,-84.495740
39.076590,-84.495670
39.076420,-84.495570
39.076270,-84.495470
39.075760,-84.495040
39.075570,-84.494880
39.074550,-84.493990
39.074290,-84.493740
39.074070,-84.493520
39.073740,-84.493120
39.073460,-84.492800
39.072920,-84.492260
39.072560,-84.491960
39.072290,-84.491740
39.071880,-84.491390
39.071200,-84.490820
39.070420,-84.490200
39.069140,-84.489160
39.068630,-84.488740
39.068080,-84.488330
39.067770,-84.488100
39.067420,-84.487830
39.066830,-84.487450
39.066400,-84.487220
39.065830,-84.486950
39.065450,-84.486760
39.064870,-84.486540
39.064660,-84.486480
39.064490,-84.486460
39.064280,-84.486430
39.064020,-84.486420
39.063680,-84.486430
39.063200,-84.486440
39.062010,-84.486460
39.059860,-84.486500
39.059420,-84.486510
39.058900,-84.486530
39.058400,-84.486570
39.056960,-84.486680
39.056580,-84.486720
39.056470,-84.486740
39.056350,-84.486760
39.056270,-84.486770
39.056120,-84.486820
39.055920,-84.486890
39.055760,-84.486960
39.055620,-84.487030
39.055220,-84.487260
39.055150,-84.487310
39.053490,-84.488420
39.052510,-84.489080
39.052000,-84.489410
39.051660,-84.489650
39.051440,-84.489770
39.051170,-84.489890
39.050860,-84.489970
39.050530,-84.489970
39.050250,-84.489970
39.050050,-84.489940
39.049820,-84.489870
39.049530,-84.489760
39.049280,-84.489610
39.048950,-84.489360
39.048720,-84.489120
39.048270,-84.488550
39.047890,-84.488040
39.047030,-84.486960
39.046560,-84.486400
39.046030,-84.485840
39.045090,-84.485000
39.044460,-84.484530
39.043480,-84.483830
39.042540,-84.483260
39.041830,-84.482910
39.040560,-84.482460
39.039600,-84.482230
39.038550,-84.481960
39.038190,-84.481850
39.037610,-84.481700
39.036910,-84.481510
39.036530,-84.481410
39.036080,-84.481290
39.035370,-84.481110
39.034630,-84.480900
39.034130,-84.480730
39.033500,-84.480540
39.033110,-84.480420
39.032130,-84.480130
39.031610,-84.479930
39.031160,-84.479790
39.030920,-84.479760
39.030600,-84.479720
39.030250,-84.479700
39.029880,-84.479760
39.029620,-84.479790
39.029300,-84.479840
39.029010,-84.479900
39.028720,-84.479960
39.028640,-84.479970
39.027970,-84.480110
39.027870,-84.480130
39.027210,-84.480250
39.026770,-84.480330
39.026120,-84.480440
39.025460,-84.480560
39.025260,-84.480590
39.025100,-84.480620
39.024540,-84.480800
39.023270,-84.481050
39.022280,-84.481220
39.021460,-84.481360
39.021270,-84.481380
39.020410,-84.481490
39.020030,-84.481510
39.019720,-84.481420
39.019260,-84.481220
39.018930,-84.480990
39.018570,-84.480680
39.018120,-84.480190
39.017630,-84.479730
39.017300,-84.479370
39.016810,-84.478880
39.016470,-84.478530
39.016090,-84.478100
39.015580,-84.477590
39.015250,-84.477240
39.014750,-84.476740
39.014240,-84.476190
39.014100,-84.476040
39.013800,-84.475750
39.013470,-84.475410
39.013200,-84.475150
39.013030,-84.474990
39.012890,-84.474840
39.012690,-84.474640
39.012420,-84.474370
39.012160,-84.474100
39.011990,-84.473930
39.011830,-84.473740
39.011610,-84.473480
39.011230,-84.472930
39.011020,-84.472600
39.010810,-84.472230
39.010560,-84.471770
39.010270,-84.471040
39.010170,-84.470800
39.010010,-84.470310
39.009850,-84.469720
39.009720,-84.469140
39.009500,-84.468090
39.009380,-84.467530
39.009100,-84.466160
39.008990,-84.465590
39.008770,-84.464490
39.008620,-84.463780
39.008310,-84.462280
39.008160,-84.461540
39.007520,-84.458340
39.004880,-84.445380
39.004700,-84.444550
39.004510,-84.443650
39.004490,-84.443500
39.004310,-84.442630
39.004180,-84.441950
39.003860,-84.440420
39.003760,-84.439910
39.003690,-84.439540
39.003660,-84.439370
39.003440,-84.438360
39.003310,-84.437700
39.003180,-84.437110
39.003020,-84.436400
39.002920,-84.435810
39.002790,-84.435310
39.002660,-84.434530
39.002540,-84.433900
39.002380,-84.433030
39.002280,-84.432320
39.002190,-84.431540
39.002080,-84.430390
39.002040,-84.429030
39.002020,-84.428150
39.002000,-84.427230
39.001990,-84.425840
39.001990,-84.424730
39.001970,-84.423480
39.001960,-84.422590
39.001950,-84.421460
39.001940,-84.420590
39.001940,-84.419670
39.001920,-84.419020
39.001920,-84.418680
39.001910,-84.417190
39.001890,-84.416100
39.001890,-84.415570
39.001850,-84.414700
39.001810,-84.414290
39.001730,-84.413690
39.001630,-84.413130
39.001480,-84.412560
39.001340,-84.412050
39.001180,-84.411550
39.001010,-84.411070
39.000860,-84.410700
39.000670,-84.410290
39.000470,-84.409950
39.000260,-84.409580
39.000050,-84.409250
38.999880,-84.408990
38.999590,-84.408600
38.999470,-84.408440
38.999330,-84.408290
38.998920,-84.407830
38.996650,-84.405350
38.996460,-84.405150
38.996400,-84.405090
38.995910,-84.404550
38.995330,-84.403920
38.994840,-84.403390
38.994070,-84.402540
38.994020,-84.402490
38.993200,-84.401580
38.992820,-84.401120
38.992340,-84.400540
38.992190,-84.400360
38.991740,-84.399780
38.991490,-84.399440
38.991400,-84.399320
38.991340,-84.399240
38.991280,-84.399150
38.991220,-84.399060
38.991110,-84.398920
38.991000,-84.398760
38.990910,-84.398640
38.990820,-84.398500
38.990360,-84.397820
38.989880,-84.397090
38.988950,-84.395550
38.988810,-84.395290
38.988740,-84.395170
38.988680,-84.395080
38.988340,-84.394510
38.987760,-84.393550
38.987590,-84.393270
38.986490,-84.391430
38.986270,-84.391050
38.985940,-84.390510
38.985870,-84.390380
38.985100,-84.389080
38.984830,-84.388670
38.984690,-84.388440
38.984330,-84.387790
38.984140,-84.387430
38.983940,-84.387020
38.983840,-84.386820
38.983620,-84.386330
38.983520,-84.386090
38.983420,-84.385850
38.983280,-84.385520
38.983130,-84.385120
38.983030,-84.384860
38.982980,-84.384730
38.982730,-84.383970
38.982540,-84.383320
38.982430,-84.382930
38.982360,-84.382670
38.982230,-84.382160
38.982110,-84.381620
38.981930,-84.380660
38.981840,-84.380160
38.981790,-84.379900
38.981710,-84.379500
38.981640,-84.379100
38.981510,-84.378450
38.981380,-84.377690
38.981340,-84.377490
38.981240,-84.376940
38.981120,-84.376280
38.981060,-84.375950
38.981030,-84.375820
38.980770,-84.374460
38.980500,-84.372890
38.980220,-84.371580
38.979980,-84.370730
38.979630,-84.369670
38.979300,-84.368850
38.979060,-84.368280
38.978690,-84.367560
38.978400,-84.367030
38.978000,-84.366370
38.977640,-84.365810
38.977140,-84.365130
38.976700,-84.364520
38.976560,-84.364340
38.976460,-84.364190
38.976330,-84.364020
38.976180,-84.363790
38.976120,-84.363710
38.975980,-84.363520
38.975590,-84.363020
38.975330,-84.362660
38.975170,-84.362440
38.974860,-84.362000
38.974780,-84.361880
38.974410,-84.361370
38.974020,-84.360840
38.973660,-84.360350
38.973300,-84.359860
38.972870,-84.359270
38.972500,-84.358760
38.972120,-84.358240
38.971840,-84.357850
38.971310,-84.357120
38.971010,-84.356720
38.970660,-84.356230
38.970360,-84.355830
38.969920,-84.355220
38.969560,-84.354720
38.969270,-84.354320
38.969040,-84.354010
38.968960,-84.353900
38.968130,-84.352770
38.967510,-84.351930
38.967180,-84.351470
38.966990,-84.351200
38.966540,-84.350580
38.966500,-84.350520
38.966130,-84.350040
38.965720,-84.349530
38.965510,-84.349290
38.965270,-84.349010
38.964680,-84.348370
38.964390,-84.348050
38.963990,-84.347630
38.963470,-84.347060
38.963100,-84.346660
38.962600,-84.346110
38.961940,-84.345400
38.961050,-84.344420
38.960750,-84.344100
38.960290,-84.343610
38.959960,-84.343250
38.959490,-84.342750
38.958690,-84.341880
38.958240,-84.341390
38.957820,-84.340950
38.957520,-84.340640
38.957270,-84.340400
38.957040,-84.340190
38.956820,-84.339990
38.956580,-84.339790
38.956340,-84.339600
38.956230,-84.339510
38.956100,-84.339410
38.955850,-84.339220
38.955640,-84.339070
38.955400,-84.338900
38.955310,-84.338840
38.955150,-84.338730
38.954870,-84.338550
38.954620,-84.338400
38.954420,-84.338280
38.954140,-84.338110
38.954010,-84.338030
38.953810,-84.337900
38.953610,-84.337780
38.953250,-84.337560
38.953100,-84.337460
38.952940,-84.337370
38.952790,-84.337270
38.952570,-84.337140
38.952470,-84.337070
38.952060,-84.336820
38.951920,-84.336740
38.951350,-84.336390
38.951260,-84.336330
38.951060,-84.336200
38.950820,-84.336060
38.950440,-84.335820
38.950150,-84.335640
38.949880,-84.335470
38.949520,-84.335260
38.949200,-84.335050
38.948600,-84.334690
38.948100,-84.334370
38.947900,-84.334260
38.947770,-84.334170
38.947450,-84.333980
38.947220,-84.333820
38.946820,-84.333550
38.946590,-84.333380
38.946090,-84.332990
38.945850,-84.332790
38.945630,-84.332610
38.945410,-84.332400
38.945140,-84.332150
38.945040,-84.332060
38.944860,-84.331900
38.944680,-84.331720
38.944520,-84.331550
38.944350,-84.331370
38.944090,-84.331080
38.943890,-84.330850
38.943680,-84.330600
38.943500,-84.330380
38.943340,-84.330170
38.943130,-84.329890
38.942950,-84.329650
38.942830,-84.329480
38.942680,-84.329270
38.942460,-84.328950
38.942290,-84.328690
38.942060,-84.328320
38.941920,-84.328080
38.941800,-84.327880
38.941590,-84.327510
38.941530,-84.327420
38.941380,-84.327130
38.941250,-84.326870
38.941110,-84.326580
38.941000,-84.326350
38.940880,-84.326090
38.940740,-84.325790
38.940650,-84.325570
38.940520,-84.325260
38.940370,-84.324920
38.940180,-84.324470
38.939750,-84.323460
38.939600,-84.323120
38.939480,-84.322840
38.939370,-84.322560
38.939210,-84.322210
38.939150,-84.322050
38.939040,-84.321800
38.938960,-84.321620
38.938870,-84.321470
38.938750,-84.321240
38.938610,-84.320940
38.938490,-84.320730
38.938310,-84.320380
38.938160,-84.320110
38.937980,-84.319810
38.937820,-84.319550
38.937760,-84.319450
38.937580,-84.319170
38.937210,-84.318630
38.937050,-84.318410
38.936900,-84.318190
38.936700,-84.317940
38.936300,-84.317440
38.936120,-84.317210
38.935710,-84.316720
38.935640,-84.316630
38.935370,-84.316310
38.935170,-84.316060
38.934990,-84.315850
38.934760,-84.315590
38.934550,-84.315310
38.934300,-84.315010
38.934100,-84.314750
38.933220,-84.313510
38.932820,-84.312860
38.932580,-84.312440
38.932050,-84.311510
38.931220,-84.310040
38.931130,-84.309890
38.930610,-84.308950
38.930260,-84.308310
38.929590,-84.307130
38.929280,-84.306590
38.929130,-84.306330
38.928650,-84.305490
38.928340,-84.304940
38.928140,-84.304590
38.927880,-84.304120
38.927630,-84.303680
38.927340,-84.303170
38.927000,-84.302560
38.926870,-84.302320
38.926620,-84.301870
38.926520,-84.301700
38.926360,-84.301410
38.926040,-84.300850
38.925610,-84.300080
38.925340,-84.299610
38.925010,-84.299020
38.924700,-84.298470
38.924370,-84.297900
38.924270,-84.297720
38.924000,-84.297230
38.923830,-84.296920
38.923560,-84.296460
38.923350,-84.296080
38.923030,-84.295520
38.922390,-84.294370
38.922070,-84.293820
38.921850,-84.293420
38.921810,-84.293350
38.921550,-84.292900
38.921390,-84.292610
38.921260,-84.292370
38.921090,-84.292080
38.920870,-84.291690
38.920640,-84.291270
38.920340,-84.290740
38.920060,-84.290240
38.920000,-84.290140
38.919850,-84.289880
38.919580,-84.289410
38.919390,-84.289100
38.919190,-84.288790
38.919020,-84.288530
38.918840,-84.288260
38.918560,-84.287860
38.918330,-84.287570
38.918130,-84.287300
38.917840,-84.286950
38.917590,-84.286650
38.917400,-84.286440
38.916930,-84.285940
38.916720,-84.285730
38.916620,-84.285630
38.916530,-84.285540
38.916440,-84.285460
38.916340,-84.285370
38.916230,-84.285260
38.915940,-84.285010
38.915690,-84.284800
38.915440,-84.284580
38.915350,-84.284510
38.915120,-84.284340
38.914990,-84.284240
38.914670,-84.284000
38.914150,-84.283670
38.914090,-84.283630
38.913520,-84.283280
38.913320,-84.283160
38.912950,-84.282970
38.912720,-84.282850
38.912510,-84.282750
38.912190,-84.282610
38.911750,-84.282420
38.910170,-84.281760
38.909070,-84.281300
38.908940,-84.281250
38.907460,-84.280640
38.907190,-84.280520
38.906030,-84.280030
38.904660,-84.279460
38.904500,-84.279390
38.904400,-84.279350
38.903450,-84.278950
38.903040,-84.278790
38.902410,-84.278520
38.901430,-84.278110
38.900940,-84.277900
38.900580,-84.277750
38.900430,-84.277690
38.898600,-84.276930
38.897880,-84.276600
38.897820,-84.276580
38.897320,-84.276320
38.896630,-84.275920
38.895960,-84.275500
38.895620,-84.275250
38.895350,-84.275050
38.894850,-84.274660
38.894440,-84.274310
38.894090,-84.273990
38.893700,-84.273620
38.893380,-84.273280
38.893130,-84.273020
38.892860,-84.272710
38.892680,-84.272490
38.892620,-84.272420
38.892520,-84.272310
38.891940,-84.271590
38.890650,-84.270010
38.889750,-84.268930
38.889640,-84.268790
38.888910,-84.267880
38.888720,-84.267660
38.888150,-84.266960
38.887760,-84.266480
38.887680,-84.266400
38.886950,-84.265500
38.886620,-84.265090
38.886020,-84.264310
38.885900,-84.264070
38.885410,-84.263500
38.884860,-84.262850
38.884610,-84.262570
38.884280,-84.262280
38.883940,-84.261980
38.883670,-84.261780
38.883460,-84.261640
38.883220,-84.261490
38.882960,-84.261340
38.882650,-84.261200
38.882300,-84.261050
38.882220,-84.261020
38.882020,-84.260950
38.881890,-84.260920
38.881670,-84.260840
38.881510,-84.260800
38.881120,-84.260730
38.880830,-84.260700
38.880680,-84.260690
38.880570,-84.260690
38.879930,-84.260680
38.879830,-84.260680
38.878900,-84.260710
38.877430,-84.260740
38.876340,-84.260760
38.875730,-84.260780
38.875230,-84.260800
38.874450,-84.260810
38.874290,-84.260810
38.873690,-84.260830
38.873230,-84.260840
38.872970,-84.260840
38.872890,-84.260850
38.872120,-84.260860
38.871910,-84.260880
38.871840,-84.260880
38.871370,-84.260880
38.871170,-84.260890
38.870940,-84.260900
38.870700,-84.260900
38.870530,-84.260900
38.870410,-84.260910
38.870140,-84.260900
38.869810,-84.260920
38.869460,-84.261010
38.869020,-84.261120
38.868850,-84.261170
38.868690,-84.261240
38.868580,-84.261270
38.868170,-84.261450
38.867890,-84.261600
38.867670,-84.261730
38.867430,-84.261890
38.867150,-84.262070
38.866820,-84.262290
38.866630,-84.262410
38.866080,-84.262820
38.865770,-84.263030
38.865410,-84.263280
38.865330,-84.263330
38.865250,-84.263380
38.865160,-84.263430
38.865060,-84.263500
38.864950,-84.263560
38.864820,-84.263630
38.864480,-84.263790
38.864320,-84.263850
38.864140,-84.263920
38.863960,-84.263980
38.863640,-84.264070
38.863360,-84.264120
38.863260,-84.264140
38.863070,-84.264170
38.862890,-84.264180
38.862660,-84.264210
38.862510,-84.264210
38.862080,-84.264190
38.861920,-84.264180
38.861270,-84.264120
38.860750,-84.264070
38.859710,-84.263990
38.859350,-84.263970
38.858720,-84.263920
38.858030,-84.263890
38.856880,-84.263800
38.854930,-84.263590
38.853240,-84.263460
38.853070,-84.263450
38.852790,-84.263420
38.852050,-84.263350
38.851080,-84.263240
38.850600,-84.263170
38.850130,-84.263100
38.849660,-84.263020
38.848960,-84.262880
38.848260,-84.262720
38.846630,-84.262330
38.844760,-84.261870
38.843590,-84.261520
38.841660,-84.261110
38.840690,-84.260910
38.839830,-84.260730
38.839270,-84.260610
38.838870,-84.260560
38.838310,-84.260490
38.837640,-84.260430
38.837040,-84.260380
38.836640,-84.260350
38.836150,-84.260310
38.835850,-84.260280
38.835710,-84.260270
38.835610,-84.260260
38.835280,-84.260230
38.834910,-84.260200
38.834040,-84.260140
38.833640,-84.260090
38.832930,-84.260040
38.832400,-84.260000
38.831860,-84.259960
38.831010,-84.259900
38.830370,-84.259840
38.829240,-84.259710
38.828730,-84.259610
38.828210,-84.259620
38.827440,-84.259530
38.827110,-84.259490
38.826910,-84.259450
38.826610,-84.259370
38.826390,-84.259300
38.826170,-84.259230
38.826000,-84.259160
38.825850,-84.259090
38.825530,-84.258940
38.825320,-84.258830
38.825110,-84.258700
38.824910,-84.258570
38.824620,-84.258350
38.824520,-84.258280
38.824340,-84.258120
38.823990,-84.257770
38.823820,-84.257590
38.823660,-84.257400
38.823500,-84.257200
38.823350,-84.257000
38.823210,-84.256800
38.823060,-84.256590
38.822930,-84.256380
38.822800,-84.256160
38.822710,-84.255980
38.822650,-84.255860
38.822470,-84.255490
38.822340,-84.255180
38.822160,-84.254710
38.822120,-84.254590
38.822080,-84.254470
38.821960,-84.254070
38.821560,-84.252590
38.821410,-84.252090
38.821260,-84.251610
38.821140,-84.251300
38.821010,-84.250990
38.820910,-84.250760
38.820760,-84.250470
38.820650,-84.250240
38.820520,-84.250030
38.820400,-84.249820
38.820270,-84.249610
38.820130,-84.249410
38.819980,-84.249220
38.819830,-84.249030
38.819680,-84.248840
38.819440,-84.248580
38.819270,-84.248420
38.819100,-84.248260
38.818840,-84.248040
38.818670,-84.247900
38.818490,-84.247770
38.818300,-84.247650
38.818110,-84.247530
38.817920,-84.247420
38.817780,-84.247350
38.817430,-84.247160
38.816320,-84.246610
38.815910,-84.246400
38.815710,-84.246290
38.815420,-84.246100
38.815120,-84.245900
38.814930,-84.245760
38.814560,-84.245450
38.814370,-84.245290
38.814200,-84.245120
38.814020,-84.244940
38.813850,-84.244760
38.813690,-84.244570
38.813370,-84.244180
38.813220,-84.243980
38.813000,-84.243660
38.812860,-84.243450
38.812660,-84.243120
38.812470,-84.242770
38.812290,-84.242420
38.812170,-84.242180
38.812070,-84.241940
38.812050,-84.241880
38.811920,-84.241560
38.811780,-84.241190
38.811700,-84.240940
38.811630,-84.240690
38.811350,-84.239660
38.810780,-84.237580
38.809880,-84.234250
38.809630,-84.233370
38.809570,-84.233140
38.809490,-84.232870
38.809410,-84.232600
38.809320,-84.232330
38.809230,-84.232070
38.809140,-84.231840
38.809040,-84.231580
38.808930,-84.231300
38.808820,-84.231040
38.808690,-84.230770
38.808570,-84.230520
38.808470,-84.230320
38.808370,-84.230120
38.808180,-84.229780
38.808040,-84.229540
38.807980,-84.229450
38.807830,-84.229210
38.807730,-84.229050
38.807590,-84.228850
38.807430,-84.228620
38.807270,-84.228400
38.807110,-84.228180
38.806950,-84.227980
38.806780,-84.227770
38.806310,-84.227170
38.805820,-84.226550
38.805690,-84.226390
38.805280,-84.225890
38.804610,-84.225050
38.804280,-84.224640
38.804100,-84.224410
38.803940,-84.224200
38.803790,-84.224020
38.803460,-84.223610
38.803300,-84.223410
38.803160,-84.223220
38.802830,-84.222820
38.802350,-84.222210
38.802000,-84.221780
38.801890,-84.221630
38.801840,-84.221570
38.801720,-84.221430
38.801660,-84.221350
38.801310,-84.220900
38.801150,-84.220690
38.800980,-84.220490
38.800810,-84.220290
38.800640,-84.220100
38.800470,-84.219910
38.800300,-84.219730
38.800160,-84.219590
38.800120,-84.219550
38.799940,-84.219380
38.799760,-84.219210
38.799180,-84.218710
38.799140,-84.218680
38.799010,-84.218570
38.798810,-84.218400
38.798620,-84.218250
38.798440,-84.218100
38.798250,-84.217960
38.798070,-84.217830
38.797970,-84.217750
38.797770,-84.217620
38.797490,-84.217430
38.797160,-84.217220
38.796240,-84.216630
38.795900,-84.216420
38.795500,-84.216170
38.794920,-84.215790
38.794020,-84.215230
38.793060,-84.214620
38.793020,-84.214590
38.792600,-84.214330
38.792540,-84.214290
38.791990,-84.213940
38.791910,-84.213890
38.791750,-84.213790
38.790510,-84.213000
38.790360,-84.212910
38.790200,-84.212810
38.790130,-84.212760
38.790050,-84.212710
38.789820,-84.212570
38.789590,-84.212420
38.789190,-84.212170
38.788420,-84.211680
38.788340,-84.211630
38.788290,-84.211600
38.788190,-84.211530
38.787960,-84.211390
38.787880,-84.211340
38.787470,-84.211090
38.787190,-84.210920
38.787030,-84.210820
38.786650,-84.210590
38.786410,-84.210450
38.786260,-84.210360
38.786020,-84.210230
38.785870,-84.210140
38.785630,-84.210020
38.785470,-84.209940
38.785400,-84.209910
38.785270,-84.209830
38.785050,-84.209740
38.784790,-84.209620
38.784540,-84.209530
38.784290,-84.209420
38.784020,-84.209310
38.783890,-84.209270
38.783620,-84.209200
38.783350,-84.209120
38.783030,-84.209040
38.782860,-84.208980
38.782540,-84.208910
38.782170,-84.208830
38.781820,-84.208740
38.781430,-84.208630
38.781040,-84.208590
38.780740,-84.208530
38.780320,-84.208420
38.780090,-84.208370
38.779170,-84.208160
38.777940,-84.207880
38.777790,-84.207850
38.777710,-84.207830
38.776850,-84.207640
38.776610,-84.207590
38.776140,-84.207480
38.776000,-84.207450
38.775790,-84.207390
38.775590,-84.207330
38.775380,-84.207270
38.775170,-84.207200
38.774960,-84.207120
38.774760,-84.207030
38.774560,-84.206930
38.774360,-84.206830
38.774160,-84.206730
38.774000,-84.206640
38.773770,-84.206500
38.773580,-84.206370
38.773390,-84.206240
38.773200,-84.206100
38.773010,-84.205960
38.772970,-84.205930
38.772820,-84.205810
38.772650,-84.205650
38.772470,-84.205490
38.772140,-84.205150
38.772030,-84.205040
38.771950,-84.204950
38.771860,-84.204850
38.771780,-84.204760
38.771690,-84.204660
38.771610,-84.204560
38.771450,-84.204350
38.771290,-84.204140
38.771130,-84.203930
38.771060,-84.203820
38.770940,-84.203650
38.770830,-84.203490
38.770690,-84.203260
38.770620,-84.203150
38.770550,-84.203030
38.770480,-84.202910
38.770410,-84.202790
38.770370,-84.202710
38.770280,-84.202540
38.770150,-84.202290
38.770020,-84.202030
38.769940,-84.201860
38.769910,-84.201770
38.769790,-84.201500
38.769750,-84.201410
38.769720,-84.201320
38.769670,-84.201180
38.769580,-84.200950
38.769540,-84.200850
38.769510,-84.200760
38.769450,-84.200570
38.769360,-84.200290
38.769310,-84.200100
38.769230,-84.199810
38.769160,-84.199520
38.769110,-84.199330
38.769020,-84.198930
38.768920,-84.198440
38.768710,-84.197470
38.768660,-84.197180
38.768370,-84.195820
38.768290,-84.195440
38.767930,-84.193710
38.767910,-84.193610
38.767870,-84.193420
38.767850,-84.193320
38.767510,-84.191690
38.767360,-84.190980
38.767150,-84.189990
38.767000,-84.189290
38.766920,-84.188870
38.766890,-84.188730
38.766770,-84.188180
38.766740,-84.188030
38.766710,-84.187900
38.766650,-84.187630
38.766510,-84.186950
38.766480,-84.186810
38.766250,-84.185730
38.766170,-84.185320
38.766110,-84.185050
38.765880,-84.183960
38.765770,-84.183420
38.765740,-84.183280
38.765540,-84.182330
38.765480,-84.182070
38.765430,-84.181800
38.765400,-84.181660
38.765260,-84.180990
38.764740,-84.178550
38.764630,-84.178000
38.764340,-84.176650
38.764130,-84.175650
38.764110,-84.175530
38.764080,-84.175410
38.764060,-84.175300
38.763730,-84.173730
38.763710,-84.173650
38.763480,-84.172520
